country,partner_country,year,import_value_usd,import_weight_tonnes
Argentina,Sweden,2006,0,0.0
Argentina,Sweden,2007,0,0.0
Argentina,Sweden,2008,0,0.0
Argentina,Sweden,2009,0,0.0
Argentina,Sweden,2010,0,0.0
Argentina,Sweden,2011,0,0.0
Argentina,Sweden,2013,0,0.0
Argentina,Sweden,2014,0,0.001
Argentina,Sweden,2015,0,0.001
Argentina,Sweden,2016,0,0.001
Argentina,Sweden,2017,0,0.001
Argentina,Sweden,2018,4,0.001
Argentina,Sweden,2019,4,0.001
Argentina,Sweden,2020,4,0.001
Argentina,Sweden,2021,4,0.001
Argentina,Sweden,2022,4,0.001
Argentina,Sweden,2023,4,0.001
Argentina,Sweden,2024,4,0.001
Argentina,UK,2000,0,0.0
Argentina,UK,2001,0,0.0
Argentina,UK,2002,0,0.0
Argentina,UK,2003,0,0.0
Argentina,UK,2004,0,0.0
Argentina,UK,2005,0,0.0
Argentina,UK,2006,0,0.0
Argentina,UK,2007,0,0.0
Argentina,UK,2008,0,0.0
Argentina,UK,2009,0,0.0
Argentina,UK,2010,0,0.0
Argentina,UK,2011,0,0.0
Argentina,UK,2013,0,0.0
Argentina,UK,2014,0,0.001
Argentina,UK,2015,0,0.001
Argentina,UK,2016,0,0.001
Argentina,UK,2017,0,0.001
Argentina,UK,2018,4,0.001
Argentina,UK,2019,4,0.001
Argentina,UK,2020,4,0.001
Argentina,UK,2021,4,0.001
Argentina,UK,2022,4,0.001
Argentina,UK,2023,4,0.001
Argentina,UK,2024,4,0.001
Argentina,USA,2000,0,0.0
Argentina,USA,2001,0,0.0
Argentina,USA,2002,0,0.0
Argentina,USA,2003,0,0.0
Argentina,USA,2004,0,0.0
Argentina,USA,2005,0,0.0
Argentina,USA,2006,0,0.0
Argentina,USA,2007,0,0.0
Argentina,USA,2008,0,0.0
Argentina,USA,2009,0,0.0
Argentina,USA,2010,0,0.0
Argentina,USA,2011,0,0.0
Argentina,USA,2013,0,0.0
Argentina,USA,2014,0,0.001
Argentina,USA,2015,0,0.001
Argentina,USA,2016,0,0.001
Argentina,USA,2017,0,0.001
Argentina,USA,2018,4,0.001
Argentina,USA,2019,4,0.001
Argentina,USA,2020,4,0.001
Argentina,USA,2021,4,0.001
Argentina,USA,2022,4,0.001
Argentina,USA,2023,4,0.001
Argentina,USA,2024,4,0.001
Australia,Afghanistan,2000,0,0.0
Australia,Afghanistan,2001,0,0.0
Australia,Afghanistan,2002,0,0.0
Australia,Afghanistan,2003,0,0.0
Australia,Afghanistan,2004,0,0.0
Australia,Afghanistan,2005,0,0.0
Australia,Afghanistan,2006,0,0.0
Australia,Afghanistan,2007,0,0.0
Australia,Afghanistan,2008,0,0.0
Australia,Afghanistan,2009,0,0.0
Australia,Afghanistan,2010,0,0.0
Australia,Afghanistan,2011,0,0.0
Australia,Afghanistan,2013,0,0.0
Australia,Afghanistan,2014,0,0.0
Australia,Afghanistan,2015,0,0.0
Australia,Afghanistan,2016,0,0.0
Australia,Afghanistan,2017,4,0.001
Australia,Afghanistan,2018,4,0.001
Australia,Afghanistan,2019,4,0.001
Australia,Afghanistan,2020,4,0.001
Australia,Afghanistan,2021,4,0.001
Australia,Afghanistan,2022,4,0.001
Australia,Afghanistan,2023,4,0.001
Australia,Afghanistan,2024,4,0.001
Australia,Argentina,2000,0,0.0
Australia,Argentina,2001,0,0.0
Australia,Argentina,2002,0,0.0
Australia,Argentina,2003,0,0.0
Australia,Argentina,2004,0,0.0
Australia,Argentina,2005,0,0.0
Australia,Argentina,2006,0,0.0
Australia,Argentina,2007,0,0.0
Australia,Argentina,2008,0,0.0
Australia,Argentina,2009,0,0.0
Australia,Argentina,2010,0,0.0
Australia,Argentina,2011,0,0.0
Australia,Argentina,2013,0,0.0
Australia,Argentina,2014,0,0.0
Australia,Argentina,2015,0,0.0
Australia,Argentina,2016,0,0.0
Australia,Argentina,2017,4,0.001
Australia,Argentina,2018,4,0.001
Australia,Argentina,2019,4,0.001
Australia,Argentina,2020,4,0.001
Australia,Argentina,2021,4,0.001
Australia,Argentina,2022,4,0.001
Australia,Argentina,2023,4,0.001
Australia,Argentina,2024,4,0.001
Australia,Australia,2000,0,0.0
Australia,Australia,2001,0,0.0
Australia,Australia,2002,0,0.0
Australia,Australia,2003,0,0.0
Australia,Australia,2004,0,0.0
Australia,Australia,2005,0,0.0
Australia,Australia,2006,0,0.0
Australia,Australia,2007,0,0.0
Australia,Australia,2008,0,0.0
Australia,Australia,2009,0,0.0
Australia,Australia,2010,0,0.0
Australia,Australia,2011,0,0.0
Australia,Australia,2013,0,0.0
Australia,Australia,2014,0,0.0
Australia,Australia,2015,0,0.0
Australia,Australia,2016,0,0.0
Australia,Australia,2017,4,0.001
Australia,Australia,2018,4,0.001
Australia,Australia,2019,4,0.001
Australia,Australia,2020,4,0.001
Australia,Australia,2021,4,0.001
Australia,Australia,2022,4,0.001
Australia,Australia,2023,4,0.001
Australia,Australia,2024,4,0.001
Australia,Bangladesh,2000,0,0.0
Australia,Bangladesh,2001,0,0.0
Australia,Bangladesh,2002,0,0.0
Australia,Bangladesh,2003,0,0.0
Australia,Bangladesh,2004,0,0.0
Australia,Bangladesh,2005,0,0.0
Australia,Bangladesh,2006,0,0.0
Australia,Bangladesh,2007,0,0.0
Australia,Bangladesh,2008,0,0.0
Australia,Bangladesh,2009,0,0.0
Australia,Bangladesh,2010,0,0.0
Australia,Bangladesh,2011,0,0.0
Australia,Bangladesh,2013,0,0.0
Australia,Bangladesh,2014,0,0.0
Australia,Bangladesh,2015,0,0.0
Australia,Bangladesh,2016,0,0.0
Australia,Bangladesh,2017,4,0.001
Australia,Bangladesh,2018,4,0.001
Australia,Bangladesh,2019,4,0.001
Australia,Bangladesh,2020,4,0.001
Australia,Bangladesh,2021,4,0.001
Australia,Bangladesh,2022,4,0.001
Australia,Bangladesh,2023,4,0.001
Australia,Bangladesh,2024,4,0.001
Australia,Belgium,2000,0,0.0
Australia,Belgium,2001,0,0.0
Australia,Belgium,2002,0,0.0
Australia,Belgium,2003,0,0.0
Australia,Belgium,2004,0,0.0
Australia,Belgium,2005,0,0.0
Australia,Belgium,2006,0,0.0
Australia,Belgium,2007,0,0.0
Australia,Belgium,2008,0,0.0
Australia,Belgium,2009,0,0.0
Australia,Belgium,2010,0,0.0
Australia,Belgium,2011,0,0.0
Australia,Belgium,2013,0,0.0
Australia,Belgium,2014,0,0.0
Australia,Belgium,2015,0,0.0
Australia,Belgium,2016,0,0.0
Australia,Belgium,2017,4,0.001
Australia,Belgium,2018,4,0.001
Australia,Belgium,2019,4,0.001
Australia,Belgium,2020,4,0.001
Australia,Belgium,2021,4,0.001
Australia,Belgium,2022,4,0.001
Australia,Belgium,2023,4,0.001
Australia,Belgium,2024,4,0.001
Australia,Canada,2000,0,0.0
Australia,Canada,2001,0,0.0
Australia,Canada,2002,0,0.0
Australia,Canada,2003,0,0.0
Australia,Canada,2004,0,0.0
Australia,Canada,2005,0,0.0
Australia,Canada,2006,0,0.0
Australia,Canada,2007,0,0.0
Australia,Canada,2008,0,0.0
Australia,Canada,2009,0,0.0
Australia,Canada,2010,0,0.0
Australia,Canada,2011,0,0.0
Australia,Canada,2013,0,0.0
Australia,Canada,2014,0,0.0
Australia,Canada,2015,0,0.0
Australia,Canada,2016,0,0.0
Australia,Canada,2017,4,0.001
Australia,Canada,2018,4,0.001
Australia,Canada,2019,4,0.001
Australia,Canada,2020,4,0.001
Australia,Canada,2021,4,0.001
Australia,Canada,2022,4,0.001
Australia,Canada,2023,4,0.001
Australia,Canada,2024,4,0.001
Australia,China,2000,0,0.0
Australia,China,2001,0,0.0
Australia,China,2002,0,0.0
Australia,China,2003,0,0.0
Australia,China,2004,0,0.0
Australia,China,2005,0,0.0
Australia,China,2006,0,0.0
Australia,China,2007,0,0.0
Australia,China,2008,0,0.0
Australia,China,2009,0,0.0
Australia,China,2010,0,0.0
Australia,China,2011,0,0.0
Australia,China,2013,0,0.0
Australia,China,2014,0,0.0
Australia,China,2015,0,0.0
Australia,China,2016,0,0.0
Australia,China,2017,4,0.001
Australia,China,2018,4,0.001
Australia,China,2019,4,0.001
Australia,China,2020,4,0.001
Australia,China,2021,4,0.001
Australia,China,2022,4,0.001
Australia,China,2023,4,0.001
Australia,China,2024,4,0.001
Australia,Croatia,2000,0,0.0
Australia,Croatia,2001,0,0.0
Australia,Croatia,2002,0,0.0
Australia,Croatia,2003,0,0.0
Australia,Croatia,2004,0,0.0
Australia,Croatia,2005,0,0.0
Australia,Croatia,2006,0,0.0
Australia,Croatia,2007,0,0.0
Australia,Croatia,2008,0,0.0
Australia,Croatia,2009,0,0.0
Australia,Croatia,2010,0,0.0
Australia,Croatia,2011,0,0.0
Australia,Croatia,2013,0,0.0
Australia,Croatia,2014,0,0.0
Australia,Croatia,2015,0,0.0
Australia,Croatia,2016,0,0.0
Australia,Croatia,2017,4,0.001
Australia,Croatia,2018,4,0.001
Australia,Croatia,2019,4,0.001
Australia,Croatia,2020,4,0.001
Australia,Croatia,2021,0,0.0
Australia,Croatia,2022,4,0.001
Australia,Croatia,2023,4,0.001
Australia,Croatia,2024,4,0.001
Australia,France,2000,0,0.0
Australia,France,2001,0,0.0
Australia,France,2002,0,0.0
Australia,France,2003,0,0.0
Australia,France,2004,0,0.0
Australia,France,2005,0,0.0
Australia,France,2006,0,0.0
Australia,France,2007,0,0.0
Australia,France,2008,0,0.0
Australia,France,2009,0,0.0
Australia,France,2010,0,0.0
Australia,France,2011,0,0.0
Australia,France,2013,0,0.0
Australia,France,2014,0,0.0
Australia,France,2015,0,0.0
Australia,France,2016,0,0.0
Australia,France,2017,4,0.001
Australia,France,2018,4,0.001
Australia,France,2019,4,0.001
Australia,France,2020,4,0.001
Australia,France,2021,4,0.001
Australia,France,2022,4,0.001
Australia,France,2023,4,0.001
Australia,France,2024,4,0.001
Australia,Germany,2000,0,0.0
Australia,Germany,2001,0,0.0
Australia,Germany,2002,0,0.0
Australia,Germany,2003,0,0.0
Australia,Germany,2004,0,0.0
Australia,Germany,2005,0,0.0
Australia,Germany,2006,0,0.0
Australia,Germany,2007,0,0.0
Australia,Germany,2008,0,0.0
Australia,Germany,2009,0,0.0
Australia,Germany,2010,0,0.0
Australia,Germany,2011,0,0.0
Australia,Germany,2013,0,0.0
Australia,Germany,2014,0,0.0
Australia,Germany,2015,0,0.0
Australia,Germany,2016,0,0.0
Australia,Germany,2017,4,0.001
Australia,Germany,2018,4,0.001
Australia,Germany,2019,4,0.001
Australia,Germany,2020,4,0.001
Australia,Germany,2021,4,0.001
Australia,Germany,2022,4,0.001
Australia,Germany,2023,4,0.001
Australia,Germany,2024,4,0.001
Australia,India,2000,0,0.0
Australia,India,2001,0,0.0
Australia,India,2002,0,0.0
Australia,India,2003,0,0.0
Australia,India,2004,0,0.0
Australia,India,2005,0,0.0
Australia,India,2006,0,0.0
Australia,India,2007,0,0.0
Australia,India,2008,0,0.0
Australia,India,2009,0,0.0
Australia,India,2010,0,0.0
Australia,India,2011,0,0.0
Australia,India,2013,0,0.0
Australia,India,2014,0,0.0
Australia,India,2015,0,0.0
Australia,India,2016,0,0.0
Australia,India,2017,4,0.001
Australia,India,2018,4,0.001
Australia,India,2019,4,0.001
Australia,India,2020,4,0.001
Australia,India,2021,4,0.001
Australia,India,2022,4,0.001
Australia,India,2023,0,0.0
Australia,India,2024,4,0.001
Australia,Iran,2000,0,0.0
Australia,Iran,2001,0,0.0
Australia,Iran,2002,0,0.0
Australia,Iran,2003,0,0.0
Australia,Iran,2004,0,0.0
Australia,Iran,2005,0,0.0
Australia,Iran,2006,0,0.0
Australia,Iran,2007,0,0.0
Australia,Iran,2008,0,0.0
Australia,Iran,2009,0,0.0
Australia,Iran,2010,0,0.0
Australia,Iran,2011,0,0.0
Australia,Iran,2013,0,0.0
Australia,Iran,2014,0,0.0
Australia,Iran,2015,0,0.0
Australia,Iran,2016,0,0.0
Australia,Iran,2017,4,0.001
Australia,Iran,2018,4,0.001
Australia,Iran,2019,4,0.001
Australia,Iran,2020,4,0.001
Australia,Iran,2021,4,0.001
Australia,Iran,2022,4,0.001
Australia,Iran,2023,0,0.0
Australia,Iran,2024,4,0.001
Australia,Iraq,2000,0,0.0
Australia,Iraq,2002,0,0.0
Australia,Iraq,2003,0,0.0
Australia,Iraq,2004,0,0.0
Australia,Iraq,2005,0,0.0
Australia,Iraq,2006,0,0.0
Australia,Iraq,2007,0,0.0
Australia,Iraq,2008,0,0.0
Australia,Iraq,2009,0,0.0
Australia,Iraq,2011,0,0.0
Australia,Iraq,2013,0,0.0
Australia,Iraq,2014,0,0.0
Australia,Iraq,2015,0,0.0
Australia,Iraq,2016,0,0.0
Australia,Iraq,2017,4,0.001
Australia,Iraq,2018,4,0.001
Australia,Iraq,2019,0,0.0
Australia,Iraq,2020,4,0.001
Australia,Iraq,2021,4,0.001
Australia,Iraq,2022,4,0.001
Australia,Iraq,2023,4,0.001
Australia,Iraq,2024,0,0.0
Australia,Israel,2000,0,0.0
Australia,Israel,2001,0,0.0
Australia,Israel,2002,0,0.0
Australia,Israel,2003,0,0.0
Australia,Israel,2004,0,0.0
Australia,Israel,2005,0,0.0
Australia,Israel,2006,0,0.0
Australia,Israel,2007,0,0.0
Australia,Israel,2008,0,0.0
Australia,Israel,2009,0,0.0
Australia,Israel,2010,0,0.0
Australia,Israel,2011,0,0.0
Australia,Israel,2013,0,0.0
Australia,Israel,2014,0,0.0
Australia,Israel,2015,0,0.0
Australia,Israel,2016,0,0.0
Australia,Israel,2017,4,0.001
Australia,Israel,2018,4,0.001
Australia,Israel,2019,4,0.001
Australia,Israel,2020,4,0.001
Australia,Israel,2021,4,0.001
Australia,Israel,2022,4,0.001
Australia,Israel,2023,4,0.001
Australia,Israel,2024,4,0.001
Australia,Italy,2000,0,0.0
Australia,Italy,2001,0,0.0
Australia,Italy,2002,0,0.0
Australia,Italy,2003,0,0.0
Australia,Italy,2004,0,0.0
Australia,Italy,2005,0,0.0
Australia,Italy,2006,0,0.0
Australia,Italy,2007,0,0.0
Australia,Italy,2008,0,0.0
Australia,Italy,2009,0,0.0
Australia,Italy,2010,0,0.0
Australia,Italy,2011,0,0.0
Australia,Italy,2013,0,0.0
Australia,Italy,2014,0,0.0
Australia,Italy,2015,0,0.0
Australia,Italy,2016,0,0.0
Australia,Italy,2017,4,0.001
Australia,Italy,2018,4,0.001
Australia,Italy,2019,4,0.001
Australia,Italy,2020,4,0.001
Australia,Italy,2021,4,0.001
Australia,Italy,2022,4,0.001
Australia,Italy,2023,4,0.001
Australia,Italy,2024,4,0.001
Australia,Japan,2000,0,0.0
Australia,Japan,2001,0,0.0
Australia,Japan,2002,0,0.0
Australia,Japan,2003,0,0.0
Australia,Japan,2004,0,0.0
Australia,Japan,2005,0,0.0
Australia,Japan,2006,0,0.0
Australia,Japan,2007,0,0.0
Australia,Japan,2008,0,0.0
Australia,Japan,2009,0,0.0
Australia,Japan,2010,0,0.0
Australia,Japan,2011,0,0.0
Australia,Japan,2013,0,0.0
Australia,Japan,2014,0,0.0
Australia,Japan,2015,0,0.0
Australia,Japan,2016,0,0.0
Australia,Japan,2017,4,0.001
Australia,Japan,2018,4,0.001
Australia,Japan,2019,4,0.001
Australia,Japan,2020,4,0.001
Australia,Japan,2021,4,0.001
Australia,Japan,2022,4,0.001
Australia,Japan,2023,4,0.001
Australia,Japan,2024,4,0.001
Australia,Pakistan,2000,0,0.0
Australia,Pakistan,2001,0,0.0
Australia,Pakistan,2002,0,0.0
Australia,Pakistan,2003,0,0.0
Australia,Pakistan,2004,0,0.0
Australia,Pakistan,2005,0,0.0
Australia,Pakistan,2006,0,0.0
Australia,Pakistan,2007,0,0.0
Australia,Pakistan,2008,0,0.0
Australia,Pakistan,2009,0,0.0
Australia,Pakistan,2010,0,0.0
Australia,Pakistan,2011,0,0.0
Australia,Pakistan,2013,0,0.0
Australia,Pakistan,2014,0,0.0
Australia,Pakistan,2015,0,0.0
Australia,Pakistan,2016,0,0.0
Australia,Pakistan,2017,4,0.001
Australia,Pakistan,2018,4,0.001
Australia,Pakistan,2019,4,0.001
Australia,Pakistan,2020,4,0.001
Australia,Pakistan,2021,4,0.001
Australia,Pakistan,2022,4,0.001
Australia,Pakistan,2023,4,0.001
Australia,Pakistan,2024,4,0.001
Australia,Portugal,2000,0,0.0
Australia,Portugal,2001,0,0.0
Australia,Portugal,2002,0,0.0
Australia,Portugal,2003,0,0.0
Australia,Portugal,2004,0,0.0
Australia,Portugal,2005,0,0.0
Australia,Portugal,2006,0,0.0
Australia,Portugal,2007,0,0.0
Australia,Portugal,2008,0,0.0
Australia,Portugal,2009,0,0.0
Australia,Portugal,2010,0,0.0
Australia,Portugal,2011,0,0.0
Australia,Portugal,2013,0,0.0
Australia,Portugal,2014,0,0.0
Australia,Portugal,2015,0,0.0
Australia,Portugal,2016,0,0.0
Australia,Portugal,2017,4,0.001
Australia,Portugal,2018,4,0.001
Australia,Portugal,2019,4,0.001
Australia,Portugal,2020,4,0.001
Australia,Portugal,2021,4,0.001
Australia,Portugal,2022,4,0.001
Australia,Portugal,2023,4,0.001
Australia,Portugal,2024,0,0.0
Australia,Russia,2000,0,0.0
Australia,Russia,2001,0,0.0
Australia,Russia,2002,0,0.0
Australia,Russia,2003,0,0.0
Australia,Russia,2004,0,0.0
Australia,Russia,2005,0,0.0
Australia,Russia,2006,0,0.0
Australia,Russia,2007,0,0.0
Australia,Russia,2008,0,0.0
Australia,Russia,2009,0,0.0
Australia,Russia,2010,0,0.0
Australia,Russia,2011,0,0.0
Australia,Russia,2013,0,0.0
Australia,Russia,2014,0,0.0
Australia,Russia,2015,0,0.0
Australia,Russia,2016,0,0.0
Australia,Russia,2017,4,0.001
Australia,Russia,2018,4,0.001
Australia,Russia,2019,4,0.001
Australia,Russia,2020,4,0.001
Australia,Russia,2021,4,0.001
Australia,Russia,2022,4,0.001
Australia,Russia,2023,4,0.001
Australia,Russia,2024,4,0.001
Australia,Saudi Arabia,2000,0,0.0
Australia,Saudi Arabia,2001,0,0.0
Australia,Saudi Arabia,2002,0,0.0
Australia,Saudi Arabia,2003,0,0.0
Australia,Saudi Arabia,2004,0,0.0
Australia,Saudi Arabia,2005,0,0.0
Australia,Saudi Arabia,2006,0,0.0
Australia,Saudi Arabia,2007,0,0.0
Australia,Saudi Arabia,2008,0,0.0
Australia,Saudi Arabia,2009,0,0.0
Australia,Saudi Arabia,2010,0,0.0
Australia,Saudi Arabia,2011,0,0.0
Australia,Saudi Arabia,2013,0,0.0
Australia,Saudi Arabia,2014,0,0.0
Australia,Saudi Arabia,2015,0,0.0
Australia,Saudi Arabia,2016,0,0.0
Australia,Saudi Arabia,2017,4,0.001
Australia,Saudi Arabia,2018,4,0.001
Australia,Saudi Arabia,2019,4,0.001
Australia,Saudi Arabia,2020,4,0.001
Australia,Saudi Arabia,2021,4,0.001
Australia,Saudi Arabia,2022,4,0.001
Australia,Saudi Arabia,2023,4,0.001
Australia,Saudi Arabia,2024,0,0.0
Australia,Spain,2000,0,0.0
Australia,Spain,2001,0,0.0
Australia,Spain,2002,0,0.0
Australia,Spain,2003,0,0.0
Australia,Spain,2004,0,0.0
Australia,Spain,2005,0,0.0
Australia,Spain,2006,0,0.0
Australia,Spain,2007,0,0.0
Australia,Spain,2008,0,0.0
Australia,Spain,2009,0,0.0
Australia,Spain,2010,0,0.0
Australia,Spain,2011,0,0.0
Australia,Spain,2013,0,0.0
Australia,Spain,2014,0,0.0
Australia,Spain,2015,0,0.0
Australia,Spain,2016,0,0.0
Australia,Spain,2017,4,0.001
Australia,Spain,2018,4,0.001
Australia,Spain,2019,4,0.001
Australia,Spain,2020,4,0.001
Australia,Spain,2021,4,0.001
Australia,Spain,2022,4,0.001
Australia,Spain,2023,0,0.0
Australia,Spain,2024,0,0.0
Australia,Sri Lanka,2000,0,0.0
Australia,Sri Lanka,2001,0,0.0
Australia,Sri Lanka,2002,0,0.0
Australia,Sri Lanka,2003,0,0.0
Australia,Sri Lanka,2004,0,0.0
Australia,Sri Lanka,2005,0,0.0
Australia,Sri Lanka,2006,0,0.0
Australia,Sri Lanka,2007,0,0.0
Australia,Sri Lanka,2008,0,0.0
Australia,Sri Lanka,2009,0,0.0
Australia,Sri Lanka,2010,0,0.0
Australia,Sri Lanka,2011,0,0.0
Australia,Sri Lanka,2013,0,0.0
Australia,Sri Lanka,2014,0,0.0
Australia,Sri Lanka,2015,0,0.0
Australia,Sri Lanka,2016,0,0.0
Australia,Sri Lanka,2017,0,0.0
Australia,Sri Lanka,2018,0,0.0
Australia,Sri Lanka,2019,4,0.001
Australia,Sri Lanka,2020,4,0.001
Australia,Sri Lanka,2021,4,0.001
Australia,Sri Lanka,2022,4,0.001
Australia,Sri Lanka,2023,0,0.0
Australia,Sri Lanka,2024,4,0.001
Australia,Sweden,2000,0,0.0
Australia,Sweden,2001,0,0.0
Australia,Sweden,2002,0,0.0
Australia,Sweden,2003,0,0.0
Australia,Sweden,2004,0,0.0
Australia,Sweden,2005,0,0.0
Australia,Sweden,2006,0,0.0
Australia,Sweden,2007,0,0.0
Australia,Sweden,2008,0,0.0
Australia,Sweden,2009,0,0.0
Australia,Sweden,2010,0,0.0
Australia,Sweden,2011,0,0.0
Australia,Sweden,2013,0,0.0
Australia,Sweden,2014,0,0.0
Australia,Sweden,2015,0,0.0
Australia,Sweden,2016,0,0.0
Australia,Sweden,2017,4,0.001
Australia,Sweden,2018,4,0.001
Australia,Sweden,2019,4,0.001
Australia,Sweden,2020,4,0.001
Australia,Sweden,2021,4,0.001
Australia,Sweden,2022,4,0.001
Australia,Sweden,2023,4,0.001
Australia,Sweden,2024,4,0.001
Australia,UK,2000,0,0.0
Australia,UK,2001,0,0.0
Australia,UK,2002,0,0.0
Australia,UK,2003,0,0.0
Australia,UK,2004,0,0.0
Australia,UK,2005,0,0.0
Australia,UK,2006,0,0.0
Australia,UK,2007,0,0.0
Australia,UK,2008,0,0.0
Australia,UK,2009,0,0.0
Australia,UK,2010,0,0.0
Australia,UK,2011,0,0.0
Australia,UK,2013,0,0.0
Australia,UK,2014,0,0.0
Australia,UK,2015,0,0.0
Australia,UK,2016,0,0.0
Australia,UK,2017,4,0.001
Australia,UK,2018,4,0.001
Australia,UK,2019,4,0.001
Australia,UK,2020,4,0.001
Australia,UK,2021,4,0.001
Australia,UK,2022,4,0.001
Australia,UK,2023,4,0.001
Australia,UK,2024,4,0.001
Australia,USA,2000,0,0.0
Australia,USA,2001,0,0.0
Australia,USA,2002,0,0.0
Australia,USA,2003,0,0.0
Australia,USA,2004,0,0.0
Australia,USA,2005,0,0.0
Australia,USA,2006,0,0.0
Australia,USA,2007,0,0.0
Australia,USA,2008,0,0.0
Australia,USA,2009,0,0.0
Australia,USA,2010,0,0.0
Australia,USA,2011,0,0.0
Australia,USA,2013,0,0.0
Australia,USA,2014,0,0.0
Australia,USA,2015,0,0.0
Australia,USA,2016,0,0.0
Australia,USA,2017,4,0.001
Australia,USA,2018,4,0.001
Australia,USA,2019,4,0.001
Australia,USA,2020,4,0.001
Australia,USA,2021,4,0.001
Australia,USA,2022,4,0.001
Australia,USA,2023,4,0.001
Australia,USA,2024,4,0.001
Bangladesh,Afghanistan,2000,0,0.0
Bangladesh,Afghanistan,2001,0,0.0
Bangladesh,Afghanistan,2002,0,0.0
Bangladesh,Afghanistan,2003,0,0.0
Bangladesh,Afghanistan,2004,0,0.0
Bangladesh,Afghanistan,2005,0,0.0
Bangladesh,Afghanistan,2006,0,0.0
Bangladesh,Afghanistan,2007,0,0.0
Bangladesh,Afghanistan,2008,0,0.0
Bangladesh,Afghanistan,2009,0,0.0
Bangladesh,Afghanistan,2010,0,0.0
Bangladesh,Afghanistan,2011,0,0.0
Bangladesh,Afghanistan,2013,0,0.0
Bangladesh,Afghanistan,2015,0,0.0
Bangladesh,Argentina,2000,0,0.0
Bangladesh,Argentina,2001,0,0.0
Bangladesh,Argentina,2002,0,0.0
Bangladesh,Argentina,2003,0,0.0
Bangladesh,Argentina,2004,0,0.0
Bangladesh,Argentina,2005,0,0.0
Bangladesh,Argentina,2006,0,0.0
Bangladesh,Argentina,2007,0,0.0
Bangladesh,Argentina,2008,0,0.0
Bangladesh,Argentina,2009,0,0.0
Bangladesh,Argentina,2010,0,0.0
Bangladesh,Argentina,2011,0,0.0
Bangladesh,Argentina,2013,0,0.0
Bangladesh,Argentina,2015,0,0.0
Bangladesh,Australia,2000,0,0.0
Bangladesh,Australia,2001,0,0.0
Bangladesh,Australia,2002,0,0.0
Bangladesh,Australia,2003,0,0.0
Bangladesh,Australia,2004,0,0.0
Bangladesh,Australia,2005,0,0.0
Bangladesh,Australia,2006,0,0.0
Bangladesh,Australia,2007,0,0.0
Bangladesh,Australia,2008,0,0.0
Bangladesh,Australia,2009,0,0.0
Bangladesh,Australia,2010,0,0.0
Bangladesh,Australia,2011,0,0.0
Bangladesh,Australia,2013,0,0.0
Bangladesh,Australia,2015,0,0.0
Bangladesh,Bangladesh,2003,0,0.0
Bangladesh,Bangladesh,2004,0,0.0
Bangladesh,Bangladesh,2007,0,0.0
Bangladesh,Bangladesh,2008,0,0.0
Bangladesh,Bangladesh,2009,0,0.0
Bangladesh,Belgium,2000,0,0.0
Bangladesh,Belgium,2001,0,0.0
Bangladesh,Belgium,2002,0,0.0
Bangladesh,Belgium,2003,0,0.0
Bangladesh,Belgium,2004,0,0.0
Bangladesh,Belgium,2005,0,0.0
Bangladesh,Belgium,2006,0,0.0
Bangladesh,Belgium,2007,0,0.0
Bangladesh,Belgium,2008,0,0.0
Bangladesh,Belgium,2009,0,0.0
Bangladesh,Belgium,2010,0,0.0
Bangladesh,Belgium,2011,0,0.0
Bangladesh,Belgium,2013,0,0.0
Bangladesh,Belgium,2015,0,0.0
Bangladesh,Canada,2000,0,0.0
Bangladesh,Canada,2001,0,0.0
Bangladesh,Canada,2002,0,0.0
Bangladesh,Canada,2003,0,0.0
Bangladesh,Canada,2004,0,0.0
Bangladesh,Canada,2005,0,0.0
Bangladesh,Canada,2006,0,0.0
Bangladesh,Canada,2007,0,0.0
Bangladesh,Canada,2008,0,0.0
Bangladesh,Canada,2009,0,0.0
Bangladesh,Canada,2010,0,0.0
Bangladesh,Canada,2011,0,0.0
Bangladesh,Canada,2013,0,0.0
Bangladesh,Canada,2015,0,0.0
Bangladesh,China,2000,0,0.0
Bangladesh,China,2001,0,0.0
Bangladesh,China,2002,0,0.0
Bangladesh,China,2003,0,0.0
Bangladesh,China,2004,0,0.0
Bangladesh,China,2005,0,0.0
Bangladesh,China,2006,0,0.0
Bangladesh,China,2007,0,0.0
Bangladesh,China,2008,0,0.0
Bangladesh,China,2009,0,0.0
Bangladesh,China,2010,0,0.0
Bangladesh,China,2011,0,0.0
Bangladesh,China,2013,0,0.0
Bangladesh,China,2015,0,0.0
Bangladesh,Croatia,2000,0,0.0
Bangladesh,Croatia,2001,0,0.0
Bangladesh,Croatia,2002,0,0.0
Bangladesh,Croatia,2003,0,0.0
Bangladesh,Croatia,2004,0,0.0
Bangladesh,Croatia,2005,0,0.0
Bangladesh,Croatia,2006,0,0.0
Bangladesh,Croatia,2007,0,0.0
Bangladesh,Croatia,2008,0,0.0
Bangladesh,Croatia,2009,0,0.0
Bangladesh,Croatia,2010,0,0.0
Bangladesh,Croatia,2011,0,0.0
Bangladesh,Croatia,2013,0,0.0
Bangladesh,Croatia,2015,0,0.0
Bangladesh,France,2000,0,0.0
Bangladesh,France,2001,0,0.0
Bangladesh,France,2002,0,0.0
Bangladesh,France,2003,0,0.0
Bangladesh,France,2004,0,0.0
Bangladesh,France,2005,0,0.0
Bangladesh,France,2006,0,0.0
Bangladesh,France,2007,0,0.0
